Order_ID,Order_Date,Customer_ID,Country,Region,City,Category,Product,Gender,Size,Sales_Channel,Customer_Segment,Payment_Method,Campaign,Quantity,Unit_Price_USD,Discount_Rate,Revenue_USD,Cost_USD,Profit_USD,Customer_Rating,Returned,Order_Status,Customer_Age,Shipping_Days,Inventory_Available,Marketing_Spend_USD,Customer_Lifetime_Value_USD,Anomaly_Flag,Anomaly_Status,Revenue_Per_Unit,Profit_Margin,Profit_Margin_Percentage,Order_Year,Order_Month_Number,Month_Name,Quarter,Quarter_Name,Day_Name,Customer_Value_Category,Return_Flag,Discount_Category,Customer_Order_Value,RFM_Score,Customer_Segment_RFM
ORD-100064,1970-01-01 05:00:45.818,CUST-10669,Australia,Oceania,Sydney,Outdoor,Ridgewalker,Unisex,XL,Marketplace,Business,Bank Transfer,Eid Campaign,3,130.93,0.0,373.15,207.06,166.09,4.0,No,Completed,46.0,3.0,246,11241.84,1044.5,1,Normal,124.38333333333333,0.44510250569476084,44.510250569476085,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,373.15,9,Loyal Customers
ORD-100065,1970-01-01 05:00:45.587,CUST-10263,Australia,Oceania,Sydney,Training,Everyday,Male,XL,Mobile App,Consumer,Digital Wallet,New Year Sale,1,72.34,0.0,65.11,40.07,25.04,4.0,No,Completed,46.0,3.0,62,92989.95,716.69,1,Normal,65.11,0.3845799416372293,38.45799416372293,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,65.11,12,Champions
ORD-100066,1970-01-01 05:00:45.939,CUST-10442,Usa,North America,Chicago,Basketball,D.O.N. Issue,Male,L,Retail Store,Premium Consumer,Cash on Delivery,Black Friday,1,167.69,0.0,134.15,113.6,20.55,4.0,No,Completed,25.0,5.0,681,50316.65,2621.26,1,Normal,134.15,0.15318673127096533,15.318673127096533,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,134.15,6,Potential Customers
ORD-100067,1970-01-01 05:00:44.947,CUST-10468,Uk,Europe,Birmingham,Lifestyle,Campus,Male,S,Retail Store,Business,Digital Wallet,Eid Campaign,1,60.94,0.0,51.8,41.06,10.74,5.0,No,Completed,31.0,3.0,928,75040.96,3900.72,1,Normal,51.8,0.20733590733590734,20.733590733590734,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,51.8,8,Potential Customers
ORD-100068,1970-01-01 05:00:45.932,CUST-10745,Saudi Arabia,Middle East,Jeddah,Outdoor,Five Ten,Male,Unknown,Marketplace,Consumer,Digital Wallet,Sports Event,1,110.84,0.0,99.76,59.28,40.48,5.0,No,Completed,19.0,5.0,908,20785.39,3688.2,1,Normal,99.76,0.40577385725741777,40.57738572574178,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,99.76,4,At Risk
ORD-100069,1970-01-01 05:00:45.896,CUST-10058,Saudi Arabia,Middle East,Dammam,Basketball,Dame,Unisex,Unknown,Mobile App,Business,Bank Transfer,Black Friday,1,101.42,0.0,101.42,72.2,29.22,5.0,No,Completed,63.0,3.0,813,96038.51,1380.03,1,Normal,101.42,0.2881088542693749,28.81088542693749,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,101.42,15,Champions
ORD-100070,1970-01-01 05:00:45.481,CUST-10609,Germany,Europe,Munich,Outdoor,Five Ten,Female,L,Online Store,Business,Debit Card,Black Friday,1,148.43,0.0,148.43,90.01,58.42,4.0,No,Cancelled,40.0,5.0,502,79216.62,4272.6,1,Normal,148.43,0.39358620225021895,39.358620225021895,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,148.43,12,Champions
ORD-100071,1970-01-01 05:00:45.319,CUST-10286,India,South Asia,Mumbai,Outdoor,Ridgewalker,Unisex,L,Marketplace,Business,Bank Transfer,New Year Sale,1,148.89,0.0,134.0,93.87,40.13,3.0,No,Completed,23.0,7.0,235,50963.943,617.74,1,Normal,134.0,0.29947761194029854,29.947761194029855,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,134.0,9,Loyal Customers
ORD-100072,1970-01-01 05:00:45.533,CUST-10692,Uk,Europe,London,Running,Adizero,Female,M,Marketplace,Consumer,Bank Transfer,Summer Sale,1,107.61,0.0,91.47,57.58,33.89,4.0,No,Completed,53.0,1.0,396,42989.12100000001,658.84,1,Normal,91.47,0.3705039903793594,37.05039903793594,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,91.47,6,Potential Customers
ORD-100073,1970-01-01 05:00:45.525,CUST-10761,Uk,Europe,Birmingham,Running,Ultraboost,Male,Unknown,Online Store,Consumer,Bank Transfer,Black Friday,2,80.24,0.0,112.34,84.56,27.78,5.0,No,Completed,53.0,1.0,800,8900.23,4261.59,1,Normal,56.17,0.2472850275948015,24.72850275948015,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,112.34,6,Potential Customers
ORD-100074,1970-01-01 05:00:45.624,CUST-10615,Australia,Oceania,Unknown,Training,Rapidmove,Unknown,XL,Mobile App,Consumer,Credit Card,Eid Campaign,1,145.08,0.0,130.57,74.02,56.55,4.0,No,Completed,59.0,2.0,122,43622.19,1297.66,1,Normal,130.57,0.4331010186107069,43.310101861070684,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,130.57,11,Loyal Customers
ORD-100075,1970-01-01 05:00:45.237,CUST-10496,Australia,Oceania,Sydney,Running,Ultraboost,Unisex,XL,Online Store,Consumer,Credit Card,New Year Sale,1,81.39,0.0,77.32,53.59,23.73,5.0,No,Completed,64.0,2.0,269,64985.98,3569.77,1,Normal,77.32,0.3069063631660631,30.690636316606312,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,77.32,12,Champions
ORD-100076,1970-01-01 05:00:45.997,CUST-10537,Usa,North America,Houston,Lifestyle,Gazelle,Female,L,Marketplace,Business,Digital Wallet,Black Friday,1,129.65,0.0,64.82,89.34,-24.52,5.0,No,Completed,64.0,3.0,7,80344.38,144.49,1,Normal,64.82,-0.37827830916383837,-37.82783091638384,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,64.82,13,Champions
ORD-100077,1970-01-01 05:00:45.352,CUST-10222,Pakistan,South Asia,Karachi,Lifestyle,Samba,Female,S,Retail Store,Consumer,Debit Card,New Year Sale,1,84.41,0.0,71.75,38.97,32.78,4.0,No,Completed,47.0,5.0,729,24526.44,558.65,1,Normal,71.75,0.45686411149825784,45.68641114982579,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,71.75,12,Champions
ORD-100078,1970-01-01 05:00:45.763,CUST-10038,India,South Asia,Chennai,Football,Predator,Unisex,L,Marketplace,Consumer,Debit Card,Black Friday,1,117.92,0.0,106.13,80.56,25.57,4.0,No,Completed,32.0,10.0,341,91503.18,3085.51,1,Normal,106.13,0.24093093376048244,24.093093376048245,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,106.13,9,Loyal Customers
ORD-100079,1970-01-01 05:00:45.072,CUST-10780,Uk,Europe,Birmingham,Outdoor,Five Ten,Male,Unknown,Wholesale,Business,Debit Card,Eid Campaign,2,229.03,0.0,412.25,250.94,161.31,5.0,Yes,Returned,30.0,3.0,685,22487.14,993.84,1,Normal,206.125,0.39129169193450575,39.12916919345057,1970,1,January,1,Q1,Thursday,Medium Value,1,No Discount,412.25,11,Loyal Customers
ORD-100080,1970-01-01 05:00:45.232,CUST-10358,India,South Asia,Bangalore,Lifestyle,Gazelle,Male,S,Online Store,Consumer,Cash on Delivery,New Year Sale,1,59.74,0.0,53.77,35.0,18.77,4.0,No,Completed,37.0,4.0,637,86684.55,238.25,1,Normal,53.77,0.3490794123116979,34.907941231169794,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,53.77,11,Loyal Customers
ORD-100081,1970-01-01 05:00:45.886,CUST-10343,Uk,Europe,Birmingham,Training,Dropset,Female,L,Marketplace,Business,Bank Transfer,Eid Campaign,1,71.6,0.0,71.6,29.05,42.55,5.0,No,Completed,21.0,4.0,896,51514.9,2388.04,1,Normal,71.6,0.5942737430167598,59.42737430167598,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,71.6,13,Champions
ORD-100082,1970-01-01 05:00:45.811,CUST-10659,Australia,Oceania,Brisbane,Running,Ultraboost,Female,XL,Online Store,Consumer,Debit Card,Sports Event,1,212.49,0.0,191.24,126.71,64.53,3.0,No,Completed,46.0,3.0,314,51784.51,1719.55,1,Normal,191.24,0.33742940807362476,33.74294080736247,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,191.24,7,Potential Customers
ORD-100083,1970-01-01 05:00:45.009,CUST-10098,Pakistan,South Asia,Karachi,Outdoor,Agravic,Female,XL,Mobile App,Premium Consumer,Debit Card,New Year Sale,1,111.69,0.0,94.94,57.19,37.75,2.0,No,Cancelled,37.0,5.0,827,37713.56,4031.06,1,Normal,94.94,0.3976195491889615,39.761954918896144,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,94.94,13,Champions
ORD-100084,1970-01-01 05:00:45.113,CUST-10609,Usa,North America,Houston,Outdoor,Five Ten,Female,L,Marketplace,Premium Consumer,Credit Card,Summer Sale,4,218.69,0.0,874.76,412.56,462.2,4.0,No,Completed,40.0,4.0,560,10798.77,4112.26,-1,Anomaly,218.69,0.5283734967305318,52.83734967305318,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,874.76,12,Champions
ORD-100085,1970-01-01 05:00:45.517,CUST-10327,Germany,Europe,Hamburg,Training,Rapidmove,Female,XL,Online Store,Premium Consumer,Credit Card,Black Friday,2,145.12,0.0,246.7,167.26,79.44,2.0,No,Completed,22.0,5.0,335,35035.46,3110.67,1,Normal,123.35,0.32201053911633565,32.201053911633565,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,246.7,14,Champions
ORD-100086,1970-01-01 05:00:45.754,CUST-10039,Uk,Europe,Birmingham,Basketball,D.O.N. Issue,Male,XL,Mobile App,Premium Consumer,Credit Card,Summer Sale,1,73.14,0.0,58.51,41.33,17.18,5.0,No,Completed,44.0,2.0,747,64929.877,1535.87,1,Normal,58.51,0.2936250213638694,29.362502136386944,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,58.51,7,Potential Customers
ORD-100087,1970-01-01 05:00:45.832,CUST-10699,Germany,Europe,Berlin,Lifestyle,Superstar,Male,XL,Wholesale,Consumer,Cash on Delivery,Eid Campaign,2,67.31,0.0,127.89,64.13,63.76,5.0,No,Completed,24.0,3.0,860,48162.6,2361.97,1,Normal,63.945,0.4985534443662522,49.855344436625224,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,127.89,11,Loyal Customers
ORD-100088,1970-01-01 05:00:45.417,CUST-10223,Australia,Oceania,Brisbane,Running,Ultraboost,Male,XL,Wholesale,Consumer,Bank Transfer,Eid Campaign,2,214.2,0.0,299.88,171.51,128.37,4.0,No,Completed,30.0,4.0,828,74039.98,3541.05,1,Normal,149.94,0.42807122849139656,42.80712284913966,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,299.88,13,Champions
ORD-100089,1970-01-01 05:00:45.872,CUST-10571,India,South Asia,Delhi,Football,Predator,Unisex,M,Mobile App,Business,Cash on Delivery,New Year Sale,1,132.14,0.0,132.14,85.04,47.1,4.0,No,Completed,32.0,2.0,255,35530.98,439.61,1,Normal,132.14,0.356440139246254,35.6440139246254,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,132.14,8,Potential Customers
ORD-100090,1970-01-01 05:00:45.894,CUST-10305,Uk,Europe,London,Training,Rapidmove,Female,XL,Retail Store,Premium Consumer,Debit Card,New Year Sale,2,47.46,0.0,94.92,55.65,39.27,4.0,No,Completed,31.0,5.0,115,40955.99,1729.24,1,Normal,47.46,0.41371681415929207,41.37168141592921,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,94.92,12,Champions
ORD-100091,1970-01-01 05:00:45.776,CUST-10429,Uae,Middle East,Unknown,Running,Solarboost,Unisex,XL,Online Store,Premium Consumer,Cash on Delivery,New Year Sale,3,215.33,0.0,613.69,359.41,254.28,5.0,No,Completed,51.0,2.0,790,90656.81,4129.61,-1,Anomaly,204.56333333333336,0.41434600531212823,41.43460053121282,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,613.69,10,Loyal Customers
ORD-100092,1970-01-01 05:00:45.918,CUST-10747,Australia,Oceania,Melbourne,Football,F50,Female,XL,Wholesale,Premium Consumer,Digital Wallet,Black Friday,4,108.68,0.0,434.72,268.55,166.17,5.0,No,Pending,45.0,3.0,388,75380.45,2089.54,1,Normal,108.68,0.3822460434302539,38.22460434302539,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,434.72,11,Loyal Customers
ORD-100093,1970-01-01 05:00:45.711,CUST-10791,Saudi Arabia,Middle East,Riyadh,Outdoor,Ridgewalker,Female,XS,Marketplace,Business,Digital Wallet,Sports Event,1,133.03,0.0,126.38,84.05,42.33,5.0,No,Completed,29.0,2.0,84,49400.756,3160.87,1,Normal,126.38,0.334942237695838,33.4942237695838,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,126.38,5,At Risk
ORD-100094,1970-01-01 05:00:45.941,CUST-10535,Usa,North America,New York,Training,Powerlift,Male,XL,Wholesale,Premium Consumer,Credit Card,Eid Campaign,1,62.41,0.0,56.17,35.56,20.61,1.0,No,Completed,50.0,1.0,631,81302.83,572.04,1,Normal,56.17,0.36692184440092573,36.692184440092575,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,56.17,12,Champions
ORD-100095,1970-01-01 05:00:44.958,CUST-10583,India,South Asia,Mumbai,Lifestyle,Superstar,Female,M,Online Store,Premium Consumer,Cash on Delivery,Black Friday,1,77.23,0.0,77.23,34.87,42.36,5.0,No,Completed,28.0,3.0,895,98999.42,3907.53,1,Normal,77.23,0.548491518839829,54.849151883982906,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,77.23,10,Loyal Customers
ORD-100096,1970-01-01 05:00:45.599,CUST-10690,Usa,North America,Houston,Outdoor,Terrex,Female,L,Wholesale,Consumer,Bank Transfer,Unknown,3,202.72,0.0,516.94,390.6,126.34,5.0,No,Completed,41.0,7.0,49,94006.89,592.28,-1,Anomaly,172.31333333333336,0.24439973691337485,24.439973691337485,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,516.94,12,Champions
ORD-100097,1970-01-01 05:00:45.392,CUST-10588,Saudi Arabia,Middle East,Unknown,Outdoor,Agravic,Male,L,Online Store,Business,Credit Card,Unknown,1,138.82,0.0,118.0,97.34,20.66,2.0,No,Cancelled,43.0,1.0,163,83677.61,4321.47,1,Normal,118.0,0.17508474576271185,17.508474576271187,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,118.0,12,Champions
ORD-100098,1970-01-01 05:00:44.986,CUST-10773,Uae,Middle East,Dubai,Outdoor,Agravic,Female,XS,Marketplace,Premium Consumer,Cash on Delivery,Eid Campaign,1,108.47,0.0,108.47,65.48,42.99,5.0,Yes,Returned,26.0,1.0,147,63102.79,622.35,1,Normal,108.47,0.3963307827048954,39.63307827048954,1970,1,January,1,Q1,Thursday,Medium Value,1,No Discount,108.47,8,Potential Customers
ORD-100099,1970-01-01 05:00:45.295,CUST-10409,Uae,Middle East,Dubai,Football,F50,Male,S,Wholesale,Premium Consumer,Bank Transfer,Sports Event,1,142.18,0.0,113.74,60.52,53.22,5.0,No,Completed,20.0,4.0,554,28180.12,4465.37,1,Normal,113.74,0.4679092667487252,46.790926674872516,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,113.74,10,Loyal Customers
ORD-100100,1970-01-01 05:00:45.402,CUST-10308,Saudi Arabia,Middle East,Unknown,Training,Powerlift,Unisex,XL,Mobile App,Premium Consumer,Credit Card,Eid Campaign,1,105.26,0.0,89.47,53.19,36.28,4.0,No,Completed,49.0,3.0,135,65615.85,1882.47,1,Normal,89.47,0.40549904996088076,40.549904996088074,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,89.47,10,Loyal Customers
ORD-100101,1970-01-01 05:00:45.078,CUST-10352,Uk,Europe,Manchester,Outdoor,Ridgewalker,Female,XL,Mobile App,Business,Cash on Delivery,Eid Campaign,1,190.56,0.0,190.56,117.7,72.86,2.0,Yes,Returned,24.0,2.0,757,69711.45,3160.2,1,Normal,190.56,0.38234676742233414,38.23467674223341,1970,1,January,1,Q1,Thursday,High Value,1,No Discount,190.56,14,Champions
ORD-100102,1970-01-01 05:00:45.916,CUST-10116,Uk,Europe,London,Football,F50,Male,L,Wholesale,Premium Consumer,Bank Transfer,Black Friday,1,144.53,0.0,72.26,59.67,12.59,5.0,No,Completed,51.0,3.0,217,28515.04,4248.1,1,Normal,72.26,0.17423194021588706,17.423194021588706,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,72.26,14,Champions
ORD-100103,1970-01-01 05:00:45.489,CUST-10519,Uk,Europe,London,Running,Duramo,Unknown,XS,Wholesale,Business,Digital Wallet,Black Friday,1,201.01,0.0,201.01,120.48,80.53,5.0,No,Completed,53.0,3.0,936,25905.3,150.18,1,Normal,201.01,0.4006268344858465,40.06268344858465,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,201.01,13,Champions
ORD-100104,1970-01-01 05:00:45.375,CUST-10129,Saudi Arabia,Middle East,Dammam,Lifestyle,Campus,Male,XL,Retail Store,Business,Credit Card,Sports Event,2,143.98,0.0,287.96,195.42,92.54,4.0,No,Completed,56.0,3.0,505,39993.92,1401.9,1,Normal,143.98,0.32136407834421454,32.136407834421455,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,287.96,14,Champions
ORD-100105,1970-01-01 05:00:44.995,CUST-10269,Pakistan,South Asia,Unknown,Basketball,Own The Game,Female,M,Online Store,Premium Consumer,Cash on Delivery,Sports Event,1,90.98,0.0,90.98,64.63,26.35,4.0,No,Completed,33.0,5.0,792,64294.12,4550.86,1,Normal,90.98,0.2896240932072983,28.962409320729833,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,90.98,9,Loyal Customers
ORD-100106,1970-01-01 05:00:45.197,CUST-10164,Usa,North America,Chicago,Football,X Crazyfast,Unisex,XL,Marketplace,Consumer,Cash on Delivery,Eid Campaign,1,157.75,0.0,157.75,71.56,86.19,4.0,No,Completed,61.0,2.0,371,29659.7,2002.06,1,Normal,157.75,0.5463708399366085,54.63708399366085,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,157.75,10,Loyal Customers
ORD-100107,1970-01-01 05:00:45.162,CUST-10058,Uk,Europe,Manchester,Outdoor,Agravic,Male,M,Retail Store,Business,Digital Wallet,New Year Sale,1,100.91,0.0,100.91,42.03,58.88,5.0,No,Completed,22.0,10.0,233,55788.82,3561.24,1,Normal,100.91,0.5834902388266773,58.34902388266773,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,100.91,15,Champions
ORD-100108,1970-01-01 05:00:44.955,CUST-10427,Germany,Europe,Munich,Running,Duramo,Unisex,S,Mobile App,Premium Consumer,Cash on Delivery,New Year Sale,1,157.7,0.0,149.81,112.19,37.62,4.0,No,Completed,55.0,1.0,774,89974.12,786.06,1,Normal,149.81,0.251118082905013,25.111808290501298,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,149.81,13,Champions
ORD-100109,1970-01-01 05:00:45.148,CUST-10801,Usa,North America,Los Angeles,Outdoor,Agravic,Female,XS,Wholesale,Business,Cash on Delivery,New Year Sale,1,244.89,0.0,244.89,150.66,94.23,4.0,No,Completed,18.0,5.0,114,29862.48,3424.02,1,Normal,244.89,0.3847850055126792,38.47850055126792,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,244.89,5,At Risk
ORD-100110,1970-01-01 05:00:45.877,CUST-10653,Saudi Arabia,Middle East,Dammam,Outdoor,Terrex,Female,L,Online Store,Consumer,Credit Card,Unknown,2,177.0,0.0,354.0,247.06,106.94,5.0,No,Completed,22.0,5.0,853,96614.39,458.49,1,Normal,177.0,0.302090395480226,30.2090395480226,1970,1,January,1,Q1,Thursday,Low Value,0,No Discount,354.0,9,Loyal Customers
ORD-100111,1970-01-01 05:00:45.126,CUST-10101,Uk,Europe,London,Training,Dropset,Unisex,M,Mobile App,Premium Consumer,Cash on Delivery,Sports Event,1,74.99,0.0,63.74,32.17,31.57,4.0,No,Completed,63.0,3.0,188,47598.12,3614.89,1,Normal,63.74,0.4952933793536241,49.52933793536241,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,63.74,8,Potential Customers
ORD-100112,1970-01-01 05:00:45.776,CUST-10142,Usa,North America,New York,Lifestyle,Gazelle,Female,L,Marketplace,Consumer,Cash on Delivery,Summer Sale,2,145.58,0.0,276.6,176.94,99.66,4.0,No,Completed,38.0,2.0,416,59941.929000000004,1686.64,1,Normal,138.3,0.3603036876355748,36.03036876355748,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,276.6,15,Champions
ORD-100113,1970-01-01 05:00:45.669,CUST-10327,Australia,Oceania,Sydney,Training,Powerlift,Unisex,M,Wholesale,Business,Cash on Delivery,Unknown,1,88.89,0.0,88.89,53.83,35.06,5.0,No,Completed,19.0,6.0,196,5976.42,2382.65,1,Normal,88.89,0.39442006974912813,39.442006974912815,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,88.89,14,Champions
ORD-100114,1970-01-01 05:00:45.177,CUST-10020,Usa,North America,Houston,Basketball,Harden,Male,L,Wholesale,Consumer,Credit Card,Black Friday,1,105.62,0.0,89.78,68.1,21.68,5.0,No,Pending,40.0,4.0,549,34198.11,914.67,1,Normal,89.78,0.2414791713076409,24.14791713076409,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,89.78,11,Loyal Customers
ORD-100115,1970-01-01 05:00:45.067,CUST-10493,Saudi Arabia,Middle East,Dammam,Football,X Crazyfast,Male,Unknown,Retail Store,Premium Consumer,Debit Card,New Year Sale,1,59.27,0.0,53.34,27.4,25.94,4.0,No,Completed,44.0,3.0,523,26246.52,3176.46,1,Normal,53.34,0.48631421072365955,48.63142107236595,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,53.34,13,Champions
ORD-100116,1970-01-01 05:00:45.193,CUST-10158,Pakistan,South Asia,Rawalpindi,Basketball,Harden,Female,M,Online Store,Business,Credit Card,Unknown,2,70.76,0.0,113.22,80.27,32.95,3.0,No,Completed,24.0,1.0,635,84449.48,1754.08,1,Normal,56.61,0.2910263204380852,29.10263204380852,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,113.22,11,Loyal Customers
ORD-100117,1970-01-01 05:00:45.590,CUST-10117,Pakistan,South Asia,Lahore,Basketball,Harden,Male,XL,Online Store,Consumer,Digital Wallet,New Year Sale,1,170.13,0.0,161.62,96.72,64.9,3.0,Yes,Returned,38.0,7.0,555,73895.02,1978.54,1,Normal,161.62,0.401559212968692,40.1559212968692,1970,1,January,1,Q1,Thursday,Medium Value,1,No Discount,161.62,10,Loyal Customers
ORD-100118,1970-01-01 05:00:45.902,CUST-10059,India,South Asia,Chennai,Outdoor,Terrex,Female,XL,Wholesale,Consumer,Digital Wallet,New Year Sale,2,233.0,0.0,442.7,221.72,220.98,5.0,No,Completed,56.0,3.0,820,88512.36,3295.75,1,Normal,221.35,0.49916421956178,49.916421956178,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,442.7,11,Loyal Customers
ORD-100119,1970-01-01 05:00:45.994,CUST-10654,Saudi Arabia,Middle East,Jeddah,Lifestyle,Samba,Female,XS,Online Store,Premium Consumer,Digital Wallet,Eid Campaign,1,68.48,0.0,54.78,32.14,22.64,2.0,Yes,Returned,52.0,2.0,13,59130.72,976.42,1,Normal,54.78,0.41328952172325667,41.328952172325664,1970,1,January,1,Q1,Thursday,Medium Value,1,No Discount,54.78,11,Loyal Customers
ORD-100120,1970-01-01 05:00:45.077,CUST-10752,India,South Asia,Delhi,Training,Rapidmove,Female,M,Online Store,Consumer,Cash on Delivery,New Year Sale,1,105.39,0.0,105.39,65.6,39.79,4.0,No,Completed,28.0,7.0,966,43828.0,4274.84,1,Normal,105.39,0.3775500521871145,37.75500521871145,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,105.39,7,Potential Customers
ORD-100121,1970-01-01 05:00:45.856,CUST-10424,Germany,Europe,Unknown,Training,Everyday,Unisex,L,Online Store,Business,Credit Card,Sports Event,4,103.62,0.0,414.48,284.39,130.09,3.0,No,Completed,56.0,3.0,859,27421.51,3722.5,1,Normal,103.62,0.3138631538313067,31.38631538313067,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,414.48,12,Champions
ORD-100122,1970-01-01 05:00:45.394,CUST-10726,Saudi Arabia,Middle East,Jeddah,Training,Rapidmove,Female,L,Mobile App,Premium Consumer,Credit Card,Black Friday,1,65.71,0.0,55.85,37.49,18.36,4.0,No,Completed,61.0,3.0,563,58519.33,2930.88,1,Normal,55.85,0.3287376902417189,32.87376902417189,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,55.85,3,At Risk
ORD-100123,1970-01-01 05:00:45.693,CUST-10632,Usa,North America,Los Angeles,Basketball,Dame,Unisex,L,Online Store,Consumer,Credit Card,Unknown,1,115.82,0.0,115.82,71.9,43.92,3.0,No,Completed,34.0,4.0,244,61993.47,728.83,1,Normal,115.82,0.37920911759627013,37.92091175962701,1970,1,January,1,Q1,Thursday,Medium Value,0,No Discount,115.82,9,Loyal Customers
ORD-100124,1970-01-01 05:00:45.193,CUST-10083,Usa,North America,New York,Running,Solarboost,Unknown,XL,Wholesale,Premium Consumer,Credit Card,Eid Campaign,1,115.13,0.0,115.13,73.21,41.92,5.0,No,Completed,23.0,5.0,691,39598.28,3466.84,1,Normal,115.13,0.3641101363675845,36.41101363675845,1970,1,January,1,Q1,Thursday,High Value,0,No Discount,115.13,10,Loyal Customers
