Order_ID,Order_Date,Customer_ID,Country,Region,City,Category,Product,Gender,Size,Sales_Channel,Customer_Segment,Payment_Method,Campaign,Quantity,Unit_Price_USD,Discount_Rate,Revenue_USD,Cost_USD,Profit_USD,Customer_Rating,Returned,Order_Status,Customer_Age,Shipping_Days,Inventory_Available,Marketing_Spend_USD,Customer_Lifetime_Value_USD
ORD-100102,1970-01-01 05:00:45.916,CUST-10116,Uk,Europe,London,Football,F50,Male,43,Wholesale,Premium Consumer,Bank Transfer,Black Friday,1.0,144.53,50.0,72.26,59.67,12.59,5,No,Completed,51,3,217,28515.04,4248.1
ORD-100103,1970-01-01 05:00:45.489,CUST-10519,Uk,Europe,London,Running,Duramo,Male,36,Wholesale,Business,Digital Wallet,Black Friday,1.0,201.01,0.0,201.01,120.48,80.53,5,No,Completed,53,3,936,25905.3,150.18
ORD-100104,1970-01-01 05:00:45.375,CUST-10129,Saudi Arabia,Middle East,Dammam,Lifestyle,Campus,Male,44,Retail Store,Business,Credit Card,Sports Event,2.0,143.98,0.0,287.96,195.42,92.54,4,No,Completed,56,3,505,39993.92,1401.9
ORD-100105,1970-01-01 05:00:44.995,CUST-10269,Pakistan,South Asia,Rawalpindi,Basketball,Own The Game,Female,40,Online Store,Premium Consumer,Cash on Delivery,Sports Event,1.0,90.98,0.0,90.98,64.63,26.35,4,No,Completed,33,5,792,64294.12,4550.86
ORD-100106,1970-01-01 05:00:45.197,CUST-10164,Usa,North America,Chicago,Football,X Crazyfast,Unisex,45,Marketplace,Consumer,Cash on Delivery,Eid Campaign,1.0,157.75,0.0,157.75,71.56,86.19,4,No,Completed,61,2,371,29659.7,2002.06
ORD-100107,1970-01-01 05:00:45.162,CUST-10058,Uk,Europe,Manchester,Outdoor,Agravic,Male,40,Retail Store,Business,Digital Wallet,New Year Sale,1.0,100.91,0.0,100.91,42.03,58.88,5,No,Completed,22,10,233,55788.82,3561.24
ORD-100108,1970-01-01 05:00:44.955,CUST-10427,Germany,Europe,Munich,Running,Duramo,Unisex,38,Mobile App,Premium Consumer,Cash on Delivery,New Year Sale,1.0,157.7,5.0,149.81,112.19,37.62,4,No,Completed,55,1,774,89974.12,786.06
ORD-100109,1970-01-01 05:00:45.148,CUST-10801,Usa,North America,Los Angeles,Outdoor,Agravic,Female,36,Wholesale,Business,Cash on Delivery,New Year Sale,1.0,244.89,0.0,244.89,150.66,94.23,4,No,Completed,18,5,114,29862.48,3424.02
ORD-100110,1970-01-01 05:00:45.877,CUST-10653,Saudi Arabia,Middle East,Dammam,Outdoor,Terrex,Female,43,Online Store,Consumer,Credit Card,No Campaign,2.0,177.0,0.0,354.0,247.06,106.94,5,No,Completed,22,5,853,96614.39,458.49
ORD-100111,1970-01-01 05:00:45.126,CUST-10101,Uk,Europe,London,Training,Dropset,Unisex,40,Mobile App,Premium Consumer,Cash on Delivery,Sports Event,1.0,74.99,15.0,63.74,32.17,31.57,4,No,Completed,63,3,188,47598.12,3614.89
ORD-100112,1970-01-01 05:00:45.776,CUST-10142,Usa,North America,New York,Lifestyle,Gazelle,Female,43,Marketplace,Consumer,Cash on Delivery,Summer Sale,2.0,145.58,5.0,276.6,176.94,99.66,4,No,Completed,38,2,416,45969.16816271648,1686.64
ORD-100113,1970-01-01 05:00:45.669,CUST-10327,Australia,Oceania,Sydney,Training,Powerlift,Unisex,42,Wholesale,Business,Cash on Delivery,No Campaign,1.0,88.89,0.0,88.89,53.83,35.06,5,No,Completed,19,6,196,5976.42,2382.65
ORD-100114,1970-01-01 05:00:45.177,CUST-10020,Usa,North America,Houston,Basketball,Harden,Male,42,Wholesale,Consumer,Credit Card,Black Friday,1.0,105.62,15.0,89.78,68.1,21.68,5,No,Pending,40,4,549,34198.11,914.67
ORD-100115,1970-01-01 05:00:45.067,CUST-10493,Saudi Arabia,Middle East,Dammam,Football,X Crazyfast,Male,38,Retail Store,Premium Consumer,Debit Card,New Year Sale,1.0,59.27,10.0,53.34,27.4,25.94,4,No,Completed,44,3,523,26246.52,3176.46
ORD-100116,1970-01-01 05:00:45.193,CUST-10158,Pakistan,South Asia,Rawalpindi,Basketball,Harden,Female,40,Online Store,Business,Credit Card,No Campaign,2.0,70.76,20.0,113.22,80.27,32.95,3,No,Completed,24,1,635,84449.48,1754.08
ORD-100117,1970-01-01 05:00:45.590,CUST-10117,Pakistan,South Asia,Lahore,Basketball,Harden,Male,44,Online Store,Consumer,Digital Wallet,New Year Sale,1.0,170.13,5.0,161.62,96.72,64.9,3,Yes,Returned,38,7,555,73895.02,1978.54
ORD-100118,1970-01-01 05:00:45.902,CUST-10059,India,South Asia,Chennai,Outdoor,Terrex,Female,45,Wholesale,Consumer,Digital Wallet,New Year Sale,2.0,233.0,5.0,442.7,221.72,220.98,5,No,Completed,56,3,820,88512.36,3295.75
ORD-100119,1970-01-01 05:00:45.994,CUST-10654,Saudi Arabia,Middle East,Jeddah,Lifestyle,Samba,Female,36,Online Store,Premium Consumer,Digital Wallet,Eid Campaign,1.0,68.48,20.0,54.78,32.14,22.64,2,Yes,Returned,52,2,13,59130.72,976.42
ORD-100120,1970-01-01 05:00:45.077,CUST-10752,India,South Asia,Delhi,Training,Rapidmove,Female,40,Online Store,Consumer,Cash on Delivery,New Year Sale,1.0,105.39,6.28,105.39,65.6,39.79,4,No,Completed,28,7,966,43828.0,4274.84
ORD-100121,1970-01-01 05:00:45.856,CUST-10424,Germany,Europe,Munich,Training,Everyday,Unisex,43,Online Store,Business,Credit Card,Sports Event,4.0,103.62,0.0,414.48,284.39,130.09,3,No,Completed,56,3,859,27421.51,3722.5
ORD-100122,1970-01-01 05:00:45.394,CUST-10726,Saudi Arabia,Middle East,Jeddah,Training,Rapidmove,Female,44,Mobile App,Premium Consumer,Credit Card,Black Friday,1.0,65.71,15.0,55.85,37.49,18.36,4,No,Completed,61,3,563,58519.33,2930.88
ORD-100123,1970-01-01 05:00:45.693,CUST-10632,Usa,North America,Los Angeles,Basketball,Dame,Unisex,44,Online Store,Consumer,Credit Card,No Campaign,1.0,115.82,0.0,115.82,71.9,43.92,3,No,Completed,42,4,244,61993.47,728.83
ORD-100124,1970-01-01 05:00:45.193,CUST-10083,Usa,North America,New York,Running,Solarboost,Male,45,Wholesale,Premium Consumer,Credit Card,Eid Campaign,1.0,115.13,0.0,115.13,73.21,41.92,5,No,Completed,23,5,691,39598.28,3466.84
ORD-100125,1970-01-01 05:00:45.032,CUST-10760,Germany,Europe,Munich,Outdoor,Five Ten,Unisex,44,Marketplace,Consumer,Bank Transfer,New Year Sale,1.0,90.73,0.0,90.73,42.89,47.84,4,No,Completed,26,2,301,93691.24,188.69
ORD-100126,1970-01-01 05:00:45.386,CUST-10677,Saudi Arabia,Middle East,Riyadh,Football,F50,Female,45,Marketplace,Consumer,Cash on Delivery,New Year Sale,1.0,86.36,7.32,77.72,50.2,27.52,4,No,Completed,35,6,463,64175.48,4041.54
ORD-100127,1970-01-01 05:00:45.474,CUST-10767,Saudi Arabia,Middle East,Dammam,Training,Dropset,Male,44,Marketplace,Premium Consumer,Cash on Delivery,No Campaign,1.0,55.54,5.0,52.76,22.62,30.14,3,No,Pending,27,7,936,83829.38,1588.61
ORD-100128,1970-01-01 05:00:45.069,CUST-10391,Uae,Middle East,Dubai,Football,F50,Unisex,36,Online Store,Business,Bank Transfer,Summer Sale,2.0,162.06,0.0,324.12,181.77,142.35,4,No,Completed,38,2,641,62228.88,674.34
ORD-100129,1970-01-01 05:00:45.625,CUST-10253,Usa,North America,Los Angeles,Training,Rapidmove,Female,44,Marketplace,Business,Bank Transfer,No Campaign,1.0,146.24,10.0,131.62,79.06,52.56,3,No,Completed,35,3,432,31995.41,906.0
ORD-100130,1970-01-01 05:00:45.028,CUST-10328,Pakistan,South Asia,Lahore,Football,X Crazyfast,Female,44,Mobile App,Premium Consumer,Bank Transfer,Eid Campaign,1.0,57.98,0.0,57.98,36.09,21.89,5,No,Completed,45,6,990,73793.61,4819.36
ORD-100131,1970-01-01 05:00:45.976,CUST-10062,Usa,North America,New York,Basketball,Harden,Female,43,Online Store,Premium Consumer,Bank Transfer,Eid Campaign,1.0,67.48,15.0,57.36,33.61,23.75,4,No,Completed,54,3,611,23410.33,3891.77
ORD-100132,1970-01-01 05:00:45.736,CUST-10590,Uk,Europe,Birmingham,Running,Adizero,Male,36,Retail Store,Premium Consumer,Debit Card,Summer Sale,2.0,137.47,15.0,233.7,110.95,122.75,4,No,Completed,38,3,461,59862.63,1265.57
ORD-100133,1970-01-01 05:00:45.172,CUST-10702,Uk,Europe,London,Basketball,Dame,Male,43,Retail Store,Consumer,Digital Wallet,New Year Sale,2.0,85.82,20.0,137.31,121.36,15.95,4,No,Completed,38,4,877,40535.45,4820.98
ORD-100134,1970-01-01 05:00:45.074,CUST-10104,Saudi Arabia,Middle East,Jeddah,Lifestyle,Campus,Unisex,36,Mobile App,Consumer,Digital Wallet,No Campaign,2.0,131.11,5.0,249.11,137.99,111.12,4,No,Cancelled,34,5,283,15413.54,786.58
ORD-100135,1970-01-01 05:00:45.755,CUST-10078,Germany,Europe,Hamburg,Lifestyle,Superstar,Unisex,43,Marketplace,Consumer,Digital Wallet,No Campaign,1.0,152.34,20.0,121.87,101.16,20.71,4,No,Completed,34,4,622,41617.44,3694.28
ORD-100136,1970-01-01 05:00:45.668,CUST-10663,Germany,Europe,Berlin,Football,F50,Female,38,Retail Store,Premium Consumer,Bank Transfer,Eid Campaign,1.0,69.52,0.0,69.52,43.74,25.78,2,Yes,Returned,34,4,799,31372.94,3318.02
ORD-100137,1970-01-01 05:00:45.622,CUST-10319,India,South Asia,Mumbai,Training,Everyday,Female,40,Online Store,Business,Credit Card,New Year Sale,3.0,78.47,0.0,235.41,107.28,128.13,2,No,Completed,27,3,603,11666.1,4125.24
ORD-100138,1970-01-01 05:00:45.229,CUST-10377,Saudi Arabia,Middle East,Riyadh,Basketball,Dame,Male,40,Marketplace,Consumer,Debit Card,New Year Sale,1.0,95.45,0.0,95.45,41.89,53.56,4,No,Completed,27,4,587,82470.91,1970.32
ORD-100139,1970-01-01 05:00:45.289,CUST-10664,Uae,Middle East,Sharjah,Outdoor,Terrex,Male,44,Wholesale,Business,Digital Wallet,Sports Event,2.0,218.0,15.0,370.6,192.27,178.33,4,No,Completed,29,2,716,50108.96,2068.99
ORD-100140,1970-01-01 05:00:45.236,CUST-10496,Germany,Europe,Munich,Outdoor,Agravic,Male,44,Mobile App,Business,Cash on Delivery,Black Friday,1.0,113.57,20.0,90.86,68.9,21.96,4,No,Completed,29,3,533,34962.45,3160.38
ORD-100141,1970-01-01 05:00:45.562,CUST-10796,Pakistan,South Asia,Faisalabad,Basketball,D.O.N. Issue,Female,36,Online Store,Premium Consumer,Cash on Delivery,No Campaign,2.0,115.26,15.0,195.94,105.3,90.64,4,No,Cancelled,30,2,681,52407.63388924385,2051.21
ORD-100142,1970-01-01 05:00:45.874,CUST-10018,India,South Asia,Kolkata,Lifestyle,Superstar,Unisex,36,Mobile App,Business,Debit Card,Black Friday,1.0,105.64,15.0,89.79,60.59,29.2,4,No,Completed,53,4,367,75581.02,302.62
ORD-100143,1970-01-01 05:00:45.053,CUST-10873,Australia,Oceania,Melbourne,Lifestyle,Gazelle,Male,42,Online Store,Business,Debit Card,No Campaign,1.0,100.77,0.0,100.77,63.73,37.04,5,No,Completed,51,3,156,2320.39,3675.57
ORD-100144,1970-01-01 05:00:45.826,CUST-10208,Saudi Arabia,Middle East,Dammam,Outdoor,Five Ten,Unisex,40,Marketplace,Premium Consumer,Cash on Delivery,Eid Campaign,1.0,213.24,10.0,191.92,85.65,106.27,3,Yes,Returned,31,3,733,54901.8,3240.64
ORD-100145,1970-01-01 05:00:45.612,CUST-10226,Usa,North America,New York,Basketball,D.O.N. Issue,Female,38,Wholesale,Business,Digital Wallet,Black Friday,1.0,99.23,50.0,49.62,51.39,-1.77,4,No,Cancelled,43,5,462,48175.5,2176.19
ORD-100146,1970-01-01 05:00:45.609,CUST-10335,Uk,Europe,London,Outdoor,Ridgewalker,Unisex,40,Marketplace,Premium Consumer,Digital Wallet,Summer Sale,1.0,215.01,0.0,215.01,126.47,88.54,4,No,Completed,21,3,871,89360.48,1583.86
ORD-100147,1970-01-01 05:00:45.599,CUST-10867,India,South Asia,Mumbai,Basketball,Own The Game,Unisex,45,Online Store,Business,Digital Wallet,New Year Sale,1.0,132.26,0.0,132.26,82.34,49.92,5,No,Completed,30,2,579,55819.18,1671.56
ORD-100148,1970-01-01 05:00:45.559,CUST-10259,Germany,Europe,Berlin,Running,Solarboost,Male,42,Mobile App,Consumer,Debit Card,Summer Sale,1.0,92.12,15.0,78.3,66.28,12.02,5,No,Completed,37,2,160,14163.62,3731.04
ORD-100149,1970-01-01 05:00:45.134,CUST-10624,Uae,Middle East,Sharjah,Running,Solarboost,Unisex,45,Online Store,Business,Cash on Delivery,No Campaign,2.0,87.75,0.0,175.5,90.54,84.96,4,Yes,Returned,47,6,173,39173.98,3672.89
ORD-100150,1970-01-01 05:00:45.242,CUST-10260,Uae,Middle East,Dubai,Lifestyle,Superstar,Male,40,Mobile App,Consumer,Digital Wallet,Black Friday,2.0,78.52,20.0,125.63,105.13,20.5,3,No,Completed,53,5,904,62296.4,4112.7
ORD-100151,1970-01-01 05:00:45.846,CUST-10547,Saudi Arabia,Middle East,Riyadh,Training,Everyday,Unisex,42,Marketplace,Premium Consumer,Debit Card,Black Friday,1.0,88.05,0.0,88.05,52.41,35.64,3,No,Completed,38,1,498,5070.41,3834.68
ORD-100152,1970-01-01 05:00:45.709,CUST-10812,Australia,Oceania,Brisbane,Training,Everyday,Unisex,43,Retail Store,Consumer,Bank Transfer,Summer Sale,1.0,67.17,5.0,63.81,43.19,20.62,4,No,Completed,53,7,549,88522.59,3813.93
ORD-100153,1970-01-01 05:00:45.687,CUST-10198,Uk,Europe,Birmingham,Running,Duramo,Male,45,Online Store,Premium Consumer,Credit Card,Summer Sale,1.0,79.4,20.0,63.52,32.31,31.21,5,No,Completed,38,2,335,7244.34,1333.69
ORD-100154,1970-01-01 05:00:45.822,CUST-10444,Uk,Europe,London,Training,Powerlift,Male,44,Marketplace,Consumer,Digital Wallet,No Campaign,1.0,147.94,0.0,147.94,85.94,62.0,4,No,Completed,58,4,25,3543.82,597.9
ORD-100155,1970-01-01 05:00:45.409,CUST-10609,Usa,North America,Houston,Lifestyle,Campus,Male,42,Retail Store,Consumer,Cash on Delivery,No Campaign,1.0,109.96,0.0,109.96,58.2,51.76,4,No,Completed,23,4,765,59876.41922218398,3832.59
ORD-100156,1970-01-01 05:00:45.005,CUST-10293,Germany,Europe,Munich,Football,X Crazyfast,Female,40,Mobile App,Premium Consumer,Bank Transfer,No Campaign,1.0,105.72,20.0,84.58,57.86,26.72,5,No,Completed,27,1,503,68532.58,583.23
ORD-100157,1970-01-01 05:00:45.368,CUST-10781,India,South Asia,Mumbai,Running,Solarboost,Unisex,45,Mobile App,Consumer,Cash on Delivery,Summer Sale,3.0,189.1,15.0,482.2,230.18,252.02,3,No,Completed,44,3,298,45864.05,4912.35
ORD-100158,1970-01-01 05:00:45.415,CUST-10378,Uk,Europe,Manchester,Running,Ultraboost,Unisex,44,Online Store,Consumer,Digital Wallet,New Year Sale,2.0,154.03,5.0,292.66,161.74,130.92,5,No,Completed,60,5,436,10730.36,4387.94
ORD-100159,1970-01-01 05:00:45.221,CUST-10553,Pakistan,South Asia,Islamabad,Outdoor,Ridgewalker,Female,36,Wholesale,Premium Consumer,Debit Card,New Year Sale,2.0,178.19,15.0,302.92,233.55,69.37,4,No,Completed,37,3,794,85692.75,2713.96
ORD-100160,1970-01-01 05:00:45.999,CUST-10612,Usa,North America,Chicago,Football,Predator,Male,45,Wholesale,Business,Bank Transfer,New Year Sale,1.0,129.75,10.0,116.78,53.29,63.49,4,No,Completed,42,3,758,20670.67,1825.7
ORD-100161,1970-01-01 05:00:45.016,CUST-10505,Pakistan,South Asia,Faisalabad,Training,Rapidmove,Female,44,Online Store,Premium Consumer,Credit Card,Black Friday,2.0,121.37,10.0,218.47,106.61,111.86,5,No,Pending,48,4,10,32969.25,2681.53
ORD-100162,1970-01-01 05:00:45.607,CUST-10645,Saudi Arabia,Middle East,Riyadh,Outdoor,Terrex,Male,42,Wholesale,Premium Consumer,Debit Card,Sports Event,1.0,115.66,5.0,109.88,82.29,27.59,4,No,Cancelled,36,3,237,18183.29,3698.08
ORD-100163,1970-01-01 05:00:45.300,CUST-10416,Australia,Oceania,Sydney,Outdoor,Five Ten,Male,44,Online Store,Premium Consumer,Debit Card,No Campaign,2.0,219.27,20.0,350.83,249.15,101.68,3,No,Completed,38,5,618,92712.25,3806.02
ORD-100164,1970-01-01 05:00:45.562,CUST-10892,Saudi Arabia,Middle East,Dammam,Running,Solarboost,Male,45,Mobile App,Premium Consumer,Credit Card,Sports Event,1.0,205.8,15.0,174.93,135.41,39.52,5,No,Completed,33,1,409,58148.740389124396,460.96
ORD-100165,1970-01-01 05:00:45.024,CUST-10142,Saudi Arabia,Middle East,Dammam,Basketball,Dame,Male,44,Online Store,Premium Consumer,Digital Wallet,Eid Campaign,1.0,141.8,8.15,141.8,60.22,81.58,3,No,Completed,38,3,333,72533.36,4043.79
ORD-100166,1970-01-01 05:00:45.309,CUST-10602,Australia,Oceania,Melbourne,Training,Everyday,Unisex,44,Marketplace,Business,Cash on Delivery,No Campaign,1.0,135.83,15.0,115.46,65.65,49.81,5,No,Completed,51,2,312,4877.6,3243.34
ORD-100167,1970-01-01 05:00:45.296,CUST-10082,Usa,North America,Chicago,Running,Duramo,Female,38,Online Store,Premium Consumer,Cash on Delivery,Black Friday,1.0,139.05,10.0,125.15,57.49,67.66,5,No,Completed,63,7,0,52508.82,298.84
ORD-100168,1970-01-01 05:00:45.268,CUST-10828,Australia,Oceania,Brisbane,Lifestyle,Superstar,Female,42,Mobile App,Consumer,Cash on Delivery,New Year Sale,2.0,129.93,20.0,207.89,127.35,80.54,5,No,Completed,53,5,522,57757.52,1634.49
ORD-100169,1970-01-01 05:00:45.080,CUST-10872,Usa,North America,Houston,Basketball,D.O.N. Issue,Female,45,Retail Store,Consumer,Debit Card,New Year Sale,1.0,116.25,5.0,110.44,74.15,36.29,2,No,Completed,63,2,669,38560.82,2602.14
ORD-100170,1970-01-01 05:00:45.064,CUST-10868,Australia,Oceania,Sydney,Running,Adizero,Unisex,42,Marketplace,Premium Consumer,Bank Transfer,No Campaign,1.0,218.35,5.0,207.43,142.48,64.95,4,No,Completed,20,14,87,32514.75,1023.41
ORD-100171,1970-01-01 05:00:45.686,CUST-10526,Uae,Middle East,Abu Dhabi,Outdoor,Five Ten,Female,38,Wholesale,Consumer,Bank Transfer,Black Friday,1.0,242.49,0.0,242.49,150.88,91.61,2,No,Completed,58,3,241,85268.31,860.68
ORD-100172,1970-01-01 05:00:45.438,CUST-10491,Usa,North America,New York,Basketball,Dame,Male,40,Mobile App,Business,Digital Wallet,New Year Sale,1.0,173.77,15.0,147.7,76.83,70.87,3,No,Pending,19,3,131,2790.15,169.98
ORD-100173,1970-01-01 05:00:45.840,CUST-10440,India,South Asia,Mumbai,Basketball,Dame,Unisex,44,Mobile App,Consumer,Credit Card,Summer Sale,1.0,92.28,0.0,92.28,54.75,37.53,5,No,Completed,46,6,597,62722.81,4566.6
ORD-100174,1970-01-01 05:00:45.838,CUST-10806,India,South Asia,Delhi,Training,Powerlift,Unisex,42,Marketplace,Business,Credit Card,New Year Sale,1.0,92.17,20.0,73.74,38.33,35.41,5,No,Completed,38,1,621,39727.57,374.93
ORD-100175,1970-01-01 05:00:45.283,CUST-10703,Uk,Europe,Manchester,Basketball,Harden,Unisex,42,Online Store,Consumer,Debit Card,No Campaign,1.0,65.33,20.0,52.26,37.25,15.01,5,No,Completed,28,4,327,66762.09,1893.46
ORD-100176,1970-01-01 05:00:45.682,CUST-10249,Australia,Oceania,Melbourne,Running,Solarboost,Unisex,40,Wholesale,Consumer,Credit Card,Black Friday,1.0,137.59,15.0,116.95,66.4,50.55,5,No,Completed,22,3,110,20192.8,1108.28
ORD-100177,1970-01-01 05:00:46.003,CUST-10411,Usa,North America,Houston,Outdoor,Five Ten,Female,38,Retail Store,Premium Consumer,Credit Card,Eid Campaign,1.0,196.72,0.0,196.72,102.85,93.87,4,No,Completed,57,2,719,24246.61,3731.06
ORD-100178,1970-01-01 05:00:45.189,CUST-10376,Australia,Oceania,Brisbane,Outdoor,Agravic,Unisex,40,Retail Store,Premium Consumer,Bank Transfer,No Campaign,2.0,195.37,5.0,371.2,230.53,140.67,1,No,Cancelled,56,4,288,58891.95,3565.2
ORD-100179,1970-01-01 05:00:45.549,CUST-10356,India,South Asia,Mumbai,Lifestyle,Gazelle,Male,42,Retail Store,Premium Consumer,Bank Transfer,Black Friday,2.0,108.74,0.0,217.48,116.36,101.12,4,No,Completed,38,2,416,98003.89,4050.49
ORD-100180,1970-01-01 05:00:45.489,CUST-10363,India,South Asia,Mumbai,Basketball,Harden,Unisex,44,Wholesale,Business,Credit Card,No Campaign,2.0,158.01,10.0,284.42,134.26,150.16,4,No,Completed,51,6,73,97481.02,3122.36
ORD-100181,1970-01-01 05:00:45.277,CUST-10667,Uae,Middle East,Sharjah,Lifestyle,Gazelle,Unisex,42,Wholesale,Consumer,Credit Card,No Campaign,1.0,147.86,5.0,140.47,60.44,80.03,4,No,Completed,54,4,833,25273.61,2999.1
ORD-100182,1970-01-01 05:00:45.358,CUST-10575,Pakistan,South Asia,Rawalpindi,Outdoor,Agravic,Female,36,Mobile App,Business,Bank Transfer,No Campaign,1.0,144.41,0.0,144.41,75.6,68.81,5,No,Completed,22,3,760,10683.93,2094.84
ORD-100183,1970-01-01 05:00:45.758,CUST-10429,Uk,Europe,Manchester,Training,Powerlift,Female,38,Online Store,Consumer,Digital Wallet,Eid Campaign,1.0,51.58,0.0,51.58,36.77,14.81,4,No,Completed,60,3,107,59239.15,3218.16
ORD-100184,1970-01-01 05:00:45.623,CUST-10200,Australia,Oceania,Brisbane,Training,Powerlift,Male,42,Marketplace,Business,Cash on Delivery,Eid Campaign,1.0,90.44,0.0,90.44,63.84,26.6,4,No,Completed,46,4,515,42288.27,664.51
ORD-100185,1970-01-01 05:00:45.580,CUST-10553,Uae,Middle East,Dubai,Basketball,D.O.N. Issue,Female,38,Marketplace,Premium Consumer,Debit Card,Summer Sale,1.0,106.26,10.0,95.63,60.92,34.71,5,No,Completed,51,5,726,50578.85107756583,3454.11
ORD-100186,1970-01-01 05:00:45.713,CUST-10138,India,South Asia,Kolkata,Running,Solarboost,Female,38,Retail Store,Premium Consumer,Bank Transfer,Sports Event,1.0,99.19,5.0,94.23,58.1,36.13,3,No,Completed,53,3,690,51590.49331390785,609.1
ORD-100187,1970-01-01 05:00:45.947,CUST-10063,Germany,Europe,Hamburg,Football,X Crazyfast,Female,44,Marketplace,Premium Consumer,Credit Card,No Campaign,1.0,164.44,5.0,156.22,67.85,88.37,4,No,Completed,43,2,666,51303.39,4322.53
ORD-100188,1970-01-01 05:00:45.420,CUST-10146,Usa,North America,Los Angeles,Lifestyle,Superstar,Unisex,42,Online Store,Consumer,Cash on Delivery,Eid Campaign,2.0,136.96,20.0,219.14,133.74,85.4,5,No,Completed,43,4,800,64822.76,2577.85
ORD-100189,1970-01-01 05:00:45.147,CUST-10690,Australia,Oceania,Melbourne,Basketball,D.O.N. Issue,Male,38,Marketplace,Premium Consumer,Cash on Delivery,No Campaign,3.0,130.65,15.0,333.16,205.26,127.9,4,No,Completed,31,2,736,51151.300089116085,2698.75
ORD-100190,1970-01-01 05:00:45.669,CUST-10574,Usa,North America,Chicago,Running,Adizero,Male,43,Wholesale,Premium Consumer,Bank Transfer,No Campaign,1.0,136.52,6.06,136.52,54.75,81.77,5,No,Completed,55,5,104,67877.59,2965.8
ORD-100191,1970-01-01 05:00:45.733,CUST-10203,India,South Asia,Bangalore,Football,Predator,Female,45,Marketplace,Consumer,Debit Card,No Campaign,1.0,176.3,0.0,176.3,119.72,56.58,4,No,Completed,19,3,381,49107.71,3902.66
ORD-100192,1970-01-01 05:00:45.019,CUST-10548,Usa,North America,New York,Lifestyle,Samba,Male,42,Mobile App,Business,Digital Wallet,Summer Sale,1.0,72.07,0.0,72.07,28.88,43.19,2,No,Completed,30,4,595,82104.63,2444.51
ORD-100193,1970-01-01 05:00:45.259,CUST-10354,Uae,Middle East,Abu Dhabi,Basketball,Dame,Unisex,38,Wholesale,Premium Consumer,Bank Transfer,New Year Sale,2.0,151.93,10.0,273.47,129.09,144.38,4,No,Completed,44,3,76,14301.33,2195.18
ORD-100194,1970-01-01 05:00:45.899,CUST-10449,Australia,Oceania,Sydney,Outdoor,Agravic,Female,42,Online Store,Premium Consumer,Bank Transfer,Black Friday,1.0,130.93,0.0,130.93,73.35,57.58,5,No,Completed,43,4,202,30424.33,1512.83
ORD-100195,1970-01-01 05:00:45.470,CUST-10436,Pakistan,South Asia,Rawalpindi,Lifestyle,Superstar,Unisex,42,Online Store,Business,Digital Wallet,Summer Sale,1.0,152.22,30.0,106.55,76.55,30.0,4,No,Completed,30,6,850,62055.9243685881,727.39
ORD-100196,1970-01-01 05:00:44.991,CUST-10411,Usa,North America,New York,Football,X Crazyfast,Male,36,Mobile App,Premium Consumer,Digital Wallet,Summer Sale,1.0,134.22,10.0,120.8,80.52,40.28,2,No,Completed,63,4,500,55530.75,1032.68
ORD-100197,1970-01-01 05:00:45.767,CUST-10715,Usa,North America,Houston,Outdoor,Ridgewalker,Unisex,36,Retail Store,Business,Debit Card,New Year Sale,2.0,126.14,10.0,227.05,123.86,103.19,3,No,Completed,32,4,240,92965.45,102.59
ORD-100198,1970-01-01 05:00:46.003,CUST-10632,Germany,Europe,Munich,Outdoor,Five Ten,Female,40,Mobile App,Business,Cash on Delivery,New Year Sale,1.0,179.16,10.0,161.24,91.18,70.06,5,No,Cancelled,18,5,799,69058.99,4360.17
ORD-100199,1970-01-01 05:00:45.918,CUST-10827,Germany,Europe,Berlin,Outdoor,Agravic,Male,44,Wholesale,Premium Consumer,Debit Card,Black Friday,1.0,151.81,5.0,144.22,106.21,38.01,5,No,Completed,44,3,706,92679.92,3848.3
